2025-06-20 00:11:58,589 - ERROR - Attempt 1 failed for CRAFSTMAN.NS: HTTP Error 404: 
2025-06-20 00:11:58,997 - ERROR - Attempt 2 failed for CRAFSTMAN.NS: HTTP Error 404: 
2025-06-20 00:11:59,000 - ERROR - $CRAFSTMAN.NS: possibly delisted; no timezone found
2025-06-20 00:12:01,933 - ERROR - $SALZSERELEC.NS: possibly delisted; no timezone found
2025-06-20 00:12:01,936 - ERROR - $SALZSERELEC.NS: possibly delisted; no timezone found
2025-06-20 00:12:01,937 - ERROR - $SALZSERELEC.NS: possibly delisted; no timezone found
2025-06-20 00:12:06,985 - ERROR - $ASTRAZAN.NS: possibly delisted; no timezone found
2025-06-20 00:12:06,994 - ERROR - $ASTRAZAN.NS: possibly delisted; no timezone found
2025-06-20 00:12:06,997 - ERROR - $ASTRAZAN.NS: possibly delisted; no timezone found
2025-06-20 00:12:07,667 - ERROR - $JAGSNPHARMA.NS: possibly delisted; no timezone found
2025-06-20 00:12:07,671 - ERROR - $JAGSNPHARMA.NS: possibly delisted; no timezone found
2025-06-20 00:12:07,674 - ERROR - $JAGSNPHARMA.NS: possibly delisted; no timezone found
